Date;ENGI FP Equity;CS FP Equity;RTY Index;SPX Index;SX5E Index;SXXP Index
02/12/2009;28.62;16.365;596.09;1109.23;2877.94;246.77
01/12/2009;28.50;16.43;589.204;1108.86;2871.75;245.58
30/11/2009;27.81;15.87;579.731;1095.63;2797.25;239.17
27/11/2009;28.545;16.21;577.211;1091.49;2831.14;242.6
26/11/2009;28.50;15.99;#N/A;#N/A;2799.44;239.85
25/11/2009;29.325;16.895;592.195;1110.63;2896.9;247.96
24/11/2009;29.14;16.78;592.58;1105.65;2877.58;246.88
23/11/2009;29.34;17.12;594.815;1106.24;2898.19;248.49
20/11/2009;29.08;16.68;584.677;1091.38;2833.06;243.62
19/11/2009;28.93;16.83;585.681;1094.9;2860.29;245.52
18/11/2009;29.66;17.23;600.147;1109.8;2908.53;249.65
17/11/2009;29.59;16.75;602.339;1110.32;2906.92;250.36
16/11/2009;29.965;16.54;602.867;1109.3;2926.15;251.34
13/11/2009;29.665;16.35;586.278;1093.48;2883.04;247.8
12/11/2009;29.625;16.555;580.317;1087.24;2876.92;246.61
11/11/2009;29.64;16.725;592.711;1098.51;2881.01;246.2
10/11/2009;29.305;16.90;586.974;1093.01;2856.44;245.31
09/11/2009;29.35;16.5615;592.313;1093.08;2860.11;245.74
06/11/2009;28.875;16.4931;580.348;1069.3;2794.25;241.06
05/11/2009;28.98;16.4101;581.145;1066.63;2793.44;240.52
04/11/2009;28.865;16.3417;563.116;1046.5;2763.29;239.13
03/11/2009;28.19;16.0241;570.625;1045.41;2712.3;234.9
02/11/2009;28.635;16.5029;562.395;1042.88;2762.95;237.64
30/10/2009;28.505;16.625;562.771;1036.2;2743.5;236.93
29/10/2009;29.125;17.0452;580.218;1066.11;2824.78;241.73
28/10/2009;29.10;16.7814;566.365;1042.63;2778.46;237.34
27/10/2009;29.15;17.4605;586.995;1063.42;2835.17;242.27
26/10/2009;29.22;17.4116;593.661;1066.95;2834.82;241.84
23/10/2009;29.53;18.0174;600.86;1079.6;2886.08;244.89
22/10/2009;29.96;18.1004;613.378;1092.91;2902.19;246.23
21/10/2009;30.165;18.6085;605.109;1081.4;2936.83;249.19
20/10/2009;30.20;19.0287;613.409;1091.06;2925.08;248.25
19/10/2009;29.90;19.0531;622.344;1097.91;2947.41;249.34
16/10/2009;29.545;18.76;616.18;1087.68;2893.53;245.58
15/10/2009;29.93;19.2632;623.343;1096.56;2939.09;247.28
14/10/2009;29.93;19.0433;623.935;1092.02;2950.82;246.98
13/10/2009;29.60;18.5157;611.699;1073.19;2879.06;241.94
12/10/2009;29.99;18.9065;613.805;1076.19;2914.35;244.34
09/10/2009;30.09;18.589;614.92;1071.49;2882.18;242.72
08/10/2009;30.225;18.6281;607.755;1065.48;2887.61;243.44
07/10/2009;30.15;18.3691;602.08;1057.59;2852.17;240.35
06/10/2009;30.26;18.247;601.976;1054.72;2865.7;241.13
05/10/2009;29.88;17.5289;591.109;1040.46;2790.78;236.09
02/10/2009;29.375;17.5386;580.202;1025.21;2760.6;234.1
01/10/2009;29.60;17.8317;583.75;1029.85;2810.46;238.62
30/09/2009;30.345;18.076;604.278;1057.08;2872.63;242.47
29/09/2009;30.22;17.5679;610.45;1060.61;2892.44;243.59
28/09/2009;30.57;17.436;613.221;1062.98;2899.12;243.2
25/09/2009;29.60;17.0403;598.941;1044.38;2831.95;238.95
24/09/2009;29.83;17.0208;601.749;1050.78;2838.22;239.98
23/09/2009;30.22;17.2406;613.375;1060.87;2887.24;244.74
22/09/2009;30.865;17.0647;620.695;1071.66;2881.6;244.22
21/09/2009;31.265;16.8351;615.97;1064.66;2872.51;242.97
18/09/2009;30.625;16.8009;617.885;1068.3;2887.24;244.92
17/09/2009;30.70;17.0501;615.469;1065.48;2895.45;246.1
16/09/2009;31.06;17.0696;617.379;1068.76;2882.28;244.81
15/09/2009;31.02;16.9035;604.835;1052.63;2843;241.36
14/09/2009;30.775;16.8058;600.032;1049.34;2829.25;240.93
11/09/2009;30.345;16.7765;593.595;1042.73;2831.37;241.74
10/09/2009;30.43;16.244;594.898;1044.14;2817.5;240.47
09/09/2009;30.52;15.9264;586.397;1033.37;2820.58;240.09
08/09/2009;29.705;15.6577;576.375;1025.39;2786.25;237.89
07/09/2009;29.90;15.3744;#N/A;#N/A;2783.84;237.2
04/09/2009;29.745;15.0275;570.503;1016.4;2743.34;233.85
03/09/2009;29.045;14.8126;562.485;1003.24;2699.22;230.68
02/09/2009;29.26;14.8858;555.832;994.75;2703.76;230.59
01/09/2009;28.865;15.2181;558.059;998.04;2715.74;231.66
31/08/2009;29.39;15.5161;572.071;1020.63;2775.17;236
28/08/2009;29.59;15.433;579.857;1028.93;2803.65;237.51
27/08/2009;29.84;15.4281;583.773;1030.98;2777.62;235.24
26/08/2009;29.25;15.6529;584.019;1028.12;2788.9;236.45
25/08/2009;29.75;15.6284;583.218;1028;2801.14;237.84
24/08/2009;29.76;15.7408;580.237;1025.57;2778.34;236.84
21/08/2009;29.50;15.6284;581.513;1026.13;2745.62;234.85
20/08/2009;28.23;15.1106;568.677;1007.37;2663.67;229.65
19/08/2009;27.94;15.1252;561.645;996.46;2622.88;226.45
18/08/2009;27.245;15.1057;556.426;989.67;2630.6;227.23
17/08/2009;26.715;15.0471;548.181;979.73;2603.79;224.23
14/08/2009;27.255;15.4184;563.896;1004.09;2669.41;228.77
13/08/2009;28.035;15.7701;575.189;1012.73;2705.74;230.48
12/08/2009;28.13;15.648;572.172;1005.81;2688.21;228.65
11/08/2009;26.975;15.4477;562.119;994.35;2650.94;226.35
10/08/2009;27.305;15.6919;571.873;1007.1;2693.61;229.56
07/08/2009;27.49;15.6724;572.399;1010.48;2706.22;230.68
06/08/2009;26.345;15.4232;557.618;997.08;2662.01;227.89
05/08/2009;26.50;15.2132;565.989;1002.72;2643.13;226.87
04/08/2009;27.195;14.9591;570.735;1005.65;2670.96;227.79
03/08/2009;27.01;14.8516;565.778;1002.63;2674.07;228.46
31/07/2009;26.805;14.4901;556.712;987.48;2638.13;224.91
30/07/2009;27.50;14.5488;557.799;986.75;2654.74;225.25
29/07/2009;26.88;14.2947;548.375;975.15;2600.31;220.37
28/07/2009;26.74;13.9918;551.948;979.62;2573.08;218.54
27/07/2009;26.63;14.3338;550.882;982.18;2601.41;220.59
24/07/2009;26.30;14.0651;548.464;979.26;2582.76;219.67
23/07/2009;26.645;14.0846;545.848;976.29;2585.79;219.79
22/07/2009;26.135;13.4104;528.698;954.07;2528.85;215.65
21/07/2009;26.39;13.6254;525.225;954.58;2519.99;215.02
20/07/2009;25.975;13.1955;526.957;951.13;2500.69;213.22
17/07/2009;25.75;12.9121;519.218;940.38;2469.2;210.67
16/07/2009;25.375;12.9659;522.021;940.74;2458.97;209.86
15/07/2009;25.35;12.8486;515.641;932.68;2451.02;209.08
14/07/2009;24.59;12.1842;496.516;905.84;2370.71;203.49
13/07/2009;24.35;11.9009;493.314;901.05;2345.22;200.8
10/07/2009;23.80;11.4905;480.976;879.13;2281.47;197.25
09/07/2009;24.36;11.6419;479.267;882.68;2313.87;199.41
08/07/2009;24.775;11.5784;479.683;879.56;2291.33;198.03
07/07/2009;25.08;12.023;484.254;881.03;2320.9;200.2
06/07/2009;26.075;12.194;494.027;898.72;2343.88;201.71
03/07/2009;26.275;12.5653;#N/A;#N/A;2376.48;204.08
02/07/2009;26.43;12.707;497.212;896.42;2369.65;204.12
01/07/2009;27.27;13.4349;517.463;923.33;2449.73;209.46
30/06/2009;26.54;13.0831;508.282;919.32;2401.69;205.83
29/06/2009;26.92;13.601;510.615;927.23;2437.72;208.03
26/06/2009;26.74;13.0978;513.222;918.9;2389.91;204.47
25/06/2009;26.805;13.0636;509.177;920.26;2402.32;204.66
24/06/2009;26.635;13.2541;494.947;900.94;2418.46;206.33
23/06/2009;26.22;12.6874;489.769;895.1;2353.48;201.49
22/06/2009;26.43;12.8682;492.807;893.04;2359.28;202.48
19/06/2009;26.75;13.4007;512.723;921.23;2434.77;208.28
18/06/2009;26.385;13.259;509.483;918.37;2414.44;205.64
17/06/2009;25.99;12.8975;507.029;910.71;2383.71;204.63
16/06/2009;26.20;13.2492;503.743;911.97;2425.97;208.8
15/06/2009;26.235;13.601;511.825;923.72;2431.4;209.02
12/06/2009;27.25;14.2068;526.831;946.21;2509.22;214.35
11/06/2009;27.30;14.4315;526.08;944.89;2522.33;214.8
10/06/2009;26.95;14.3631;523.706;939.15;2500.94;212.77
09/06/2009;26.93;14.3289;527.932;942.43;2479.38;210.29
08/06/2009;27.21;14.1286;524.788;939.14;2468.37;209.29
05/06/2009;27.73;14.3778;530.361;940.09;2503.17;210.76
04/06/2009;27.40;14.0211;531.68;942.46;2487.08;209.47
03/06/2009;27.465;13.7427;522.711;931.76;2483.39;209.94
02/06/2009;28.21;13.8404;526.676;944.74;2534.17;214.24
01/06/2009;28.57;13.5766;521.377;942.87;2537.35;214.31
29/05/2009;27.755;12.8095;501.629;919.14;2451.24;208.21
28/05/2009;27.56;12.8095;492.253;906.83;2453.15;207.93
27/05/2009;27.325;13.3372;489.904;893.06;2479.48;210.41
26/05/2009;27.15;12.9219;500.355;910.33;2468.45;208.96
25/05/2009;26.55;12.8437;#N/A;#N/A;2440.23;207.36
22/05/2009;26.55;12.8047;477.666;887;2433.52;207.01
21/05/2009;26.685;12.492;481.262;888.33;2423.72;207.57
20/05/2009;27.72;12.8975;489.35;903.47;2487.17;211.75
19/05/2009;26.98;12.6386;493.263;908.13;2459.59;210.78
18/05/2009;25.90;12.1256;494.786;909.71;2422.74;207.83
15/05/2009;26.365;11.7494;475.837;882.88;2364.1;202.92
14/05/2009;26.185;11.8325;480.708;893.07;2353.53;201.7
13/05/2009;26.54;11.6615;471.82;883.92;2357.3;200.72
12/05/2009;26.31;12.6386;495.182;908.35;2424.34;206.18
11/05/2009;26.24;12.79;501.942;909.24;2433.59;206.59
08/05/2009;27.045;12.9024;511.823;929.23;2462.39;209.51
07/05/2009;26.32;12.2917;492.936;907.39;2406.08;206.29
06/05/2009;26.53;13.132;505.094;919.53;2437.27;208.02
05/05/2009;27.90;12.7998;502.552;903.8;2407.55;205.07
04/05/2009;28.68;13.1124;506.823;907.24;2419.53;203.77
30/04/2009;27.30;12.4529;487.561;872.81;2375.34;200.23
29/04/2009;26.74;11.30;491.473;873.64;2334.59;197.28
28/04/2009;25.95;10.8945;472.842;855.16;2280.52;193.57
27/04/2009;25.56;11.2853;469.526;857.51;2317.36;196.53
24/04/2009;25.80;11.637;478.738;866.23;2319.89;195.82
23/04/2009;24.23;11.4563;466.622;851.92;2259.54;191.49
22/04/2009;24.59;11.4954;470.727;843.55;2285.69;192.38
21/04/2009;24.65;10.87;470.047;850.08;2243.63;190.2
20/04/2009;23.99;10.831;452.485;832.39;2249.44;189.93
17/04/2009;25.14;11.8227;479.366;869.6;2341.15;196.96
16/04/2009;25.37;11.2511;473.883;865.3;2300.51;193.82
15/04/2009;24.96;10.831;461.133;852.06;2262.96;190.52
14/04/2009;24.40;11.3342;453.218;841.5;2278.65;190.99
09/04/2009;23.82;10.5916;468.2;856.56;2247.89;188.06
08/04/2009;24.92;9.8832;442.123;825.16;2186.79;184.02
07/04/2009;25.43;9.4513;431.696;815.55;2165.56;183.46
06/04/2009;24.84;9.8588;447.557;835.48;2179.73;185.01
03/04/2009;24.66;10.572;456.131;842.5;2198.75;186.17
02/04/2009;25.825;10.5867;450.189;834.38;2216.49;188.11
01/04/2009;25.215;9.3204;429.158;811.08;2097.57;179.26
31/03/2009;25.85;8.8426;422.748;797.87;2071.13;176.46
30/03/2009;25.545;8.568;415.974;787.53;2010.61;170.45
27/03/2009;26.575;9.0097;428.995;815.94;2118.76;177.17
26/03/2009;27.355;9.0683;445.303;832.86;2156.97;179.12
25/03/2009;27.795;9.3214;426.517;813.88;2149.18;178.82
24/03/2009;27.33;9.4591;416.385;806.12;2127.37;178.21
23/03/2009;27.42;9.6731;433.724;822.92;2121.72;177.73
20/03/2009;26.14;9.1474;400.109;768.54;2050.96;172.58
19/03/2009;25.135;9.2217;413.26;784.04;2039.58;171.87
18/03/2009;25.12;8.187;417.635;794.35;2019.19;170.76
17/03/2009;25.575;7.9886;403.591;778.12;2012.25;172.05
16/03/2009;26.23;7.928;386.361;753.89;2033.72;173.19
13/03/2009;24.40;7.4757;393.086;756.55;1969.52;168.57
12/03/2009;24.305;7.6584;390.121;750.74;1962.64;167.36
11/03/2009;25.00;7.4258;366.296;721.36;1932.79;166.24
10/03/2009;25.64;6.8914;367.746;719.6;1919.53;165.99
09/03/2009;24.76;5.7433;343.26;676.53;1809.98;157.97
06/03/2009;24.605;6.0872;351.046;683.38;1817.24;159.52
05/03/2009;24.20;6.3989;349.447;682.55;1852.25;161.59
04/03/2009;23.54;7.035;371.304;712.87;1943.46;167.62
03/03/2009;22.82;6.7116;361.008;696.33;1864.73;161.34
02/03/2009;23.25;6.9089;367.795;700.82;1882.79;164.3
27/02/2009;25.29;7.1689;389.016;735.09;1976.23;172.92
26/02/2009;25.48;7.8167;392.951;752.83;2021.14;176.14
25/02/2009;24.87;7.1933;401.44;764.9;1965.26;172.31
24/02/2009;25.85;7.4747;412.482;773.14;1977.5;172.86
23/02/2009;25.89;7.9153;394.577;743.33;1991.63;175.29
20/02/2009;26.19;8.0873;410.959;770.05;2011.68;176.93
19/02/2009;26.90;9.9125;416.707;778.94;2114.84;183.39
18/02/2009;27.07;10.9091;423.183;788.42;2118.47;183.35
17/02/2009;27.83;10.8749;428.904;789.17;2119.98;183.98
16/02/2009;27.60;11.1387;#N/A;#N/A;2193.64;188.67
13/02/2009;27.575;11.6273;448.356;826.84;2228.29;191.27
12/02/2009;27.79;11.4709;450.421;835.19;2214.95;190.64
11/02/2009;28.945;11.896;447.947;833.74;2267.9;193.13
10/02/2009;29.08;12.8193;445.767;827.16;2268.15;193.82
09/02/2009;29.62;13.3763;467.942;869.89;2348.95;199.35
06/02/2009;30.505;12.8535;470.704;868.6;2343.66;198.53
05/02/2009;32.135;12.6532;455.078;845.85;2293.23;194.5
04/02/2009;31.83;12.6141;448.479;832.23;2297.73;194.67
03/02/2009;31.36;11.9106;452.896;838.51;2244.89;189.78
02/02/2009;30.14;11.6224;449.612;825.44;2198.74;186.32
30/01/2009;30.07;11.9351;443.526;825.88;2236.98;191.23
29/01/2009;30.835;12.8975;453.241;845.14;2269.4;190.79
28/01/2009;31.89;13.2053;473.024;874.09;2322.78;194.32
27/01/2009;31.37;11.9595;455.585;845.71;2224.62;188.31
26/01/2009;31.37;12.2233;450.058;836.57;2226.77;188.06
23/01/2009;31.08;11.1387;444.36;831.95;2147.87;182.49
22/01/2009;30.08;11.9351;442.847;827.5;2160.07;182.85
21/01/2009;30.48;12.2135;456.764;840.24;2188.43;184.52
20/01/2009;31.43;11.808;433.645;805.22;2200.8;185.7
19/01/2009;31.90;12.194;#N/A;#N/A;2252.39;189.72
16/01/2009;30.97;12.8535;466.448;850.12;2281.45;192.96
15/01/2009;31.37;12.0181;462.625;843.74;2257.67;191.17
14/01/2009;31.08;12.6434;453.17;842.62;2298.46;192.87
13/01/2009;32.76;14.1775;473.786;871.79;2411.28;201.66
12/01/2009;32.75;14.9005;468.8;870.26;2451.87;204.53
09/01/2009;33.205;15.0813;481.298;890.35;2486.59;207.82
08/01/2009;33.995;15.4623;502.009;909.73;2516.56;208.77
07/01/2009;33.775;16.0925;497.096;906.65;2538.55;210.31
06/01/2009;34.15;16.757;514.71;934.7;2578.43;212.87
05/01/2009;35.94;16.6104;505.03;927.45;2553.41;208.69
02/01/2009;35.32;16.6446;505.845;931.8;2536.47;204.46
31/12/2008;35.325;15.4819;499.453;903.25;2447.62;198.36
30/12/2008;35.325;15.2425;482.77;890.64;2451.48;196.9
29/12/2008;33.745;14.412;466.154;869.42;2388.3;193.46
24/12/2008;32.785;14.6465;470.486;868.15;2377.42;192.42
23/12/2008;33.26;14.7442;468.636;863.16;2382.14;193.05
22/12/2008;32.30;15.3206;475.073;871.63;2397.65;193.32
19/12/2008;33.05;16.20;486.258;887.88;2444.14;196.43
18/12/2008;33.10;15.3402;479.172;885.28;2452.42;197.31
17/12/2008;31.68;15.0666;486.594;904.42;2444.46;197.51
16/12/2008;30.645;15.4867;482.849;913.18;2450.36;199.01
15/12/2008;30.785;14.7442;452.565;868.57;2407.47;197.51
12/12/2008;29.48;14.9542;468.43;879.73;2418.91;198.22
11/12/2008;30.30;15.6235;451.214;873.59;2485.39;203.79
10/12/2008;30.50;16.20;476.398;899.24;2495.58;205.37
09/12/2008;29.48;16.415;465.709;888.67;2480.79;205.33
08/12/2008;30.285;15.9069;481.378;909.7;2449.28;202.61
05/12/2008;27.37;13.3372;461.093;876.07;2252.09;189.84
04/12/2008;29.155;14.4657;439.529;845.22;2368.72;197.4
03/12/2008;30.59;14.8516;453.755;870.74;2369.52;198.29
02/12/2008;30.44;14.9005;441.824;848.81;2354.13;197.2
01/12/2008;28.92;13.8257;417.074;816.21;2288.39;193.91
28/11/2008;31.455;14.6074;473.138;896.24;2430.31;206.25
27/11/2008;31.355;13.9234;#N/A;#N/A;2427.97;203.62
26/11/2008;30.97;12.8682;468.861;887.68;2373.82;198.85
25/11/2008;32.765;12.8193;443.184;857.39;2385.9;198.77
24/11/2008;33.54;13.132;436.796;851.81;2380.3;197.51
21/11/2008;31.625;11.4416;406.536;800.03;2165.91;182.13
20/11/2008;33.17;11.6322;385.308;752.44;2225.99;186.75
19/11/2008;35.60;12.5604;412.38;806.58;2295.36;193.77
18/11/2008;36.00;13.2297;447.514;859.12;2390.1;201.91
17/11/2008;34.38;12.6532;451.299;850.75;2364.83;200.36
14/11/2008;34.755;13.5766;456.524;873.29;2456.43;206.52
13/11/2008;33.90;13.6108;491.234;911.29;2429.94;204.08
12/11/2008;32.295;13.8404;452.795;852.3;2400.74;205.22
11/11/2008;33.995;14.4413;482.287;898.95;2483.61;212.17
10/11/2008;35.325;15.9411;493.104;919.21;2625.84;220.96
07/11/2008;35.65;15.5503;505.793;930.99;2602.54;219.6
06/11/2008;34.23;14.8028;495.843;904.88;2542.04;215.46
05/11/2008;36.215;16.2928;514.638;952.77;2710.65;228.13
04/11/2008;35.92;16.6104;545.952;1005.75;2755.12;233.5
03/11/2008;35.185;14.2068;538.496;966.3;2610.04;223.38
31/10/2008;34.655;14.5097;537.521;968.75;2591.76;222.07
30/10/2008;33.57;14.8516;514.177;954.09;2528.04;216.24
29/10/2008;35.43;13.8257;490.881;930.09;2515.24;213.72
28/10/2008;33.225;11.7592;482.551;940.51;2381.68;199.44
27/10/2008;30.86;12.7558;448.403;848.92;2293.05;195.04
24/10/2008;31.335;13.8306;471.119;876.77;2333.28;198.82
23/10/2008;32.75;14.7051;489.92;908.11;2452.03;208.72
22/10/2008;31.38;15.389;501.966;896.78;2457.97;209.57
21/10/2008;32.295;16.757;530.812;955.05;2598.97;220.9
20/10/2008;33.03;16.6055;547.006;985.4;2613.68;222.01
17/10/2008;29.39;16.0486;526.597;940.55;2532.17;214.27
16/10/2008;26.595;15.9557;536.567;946.43;2423.8;206.4
15/10/2008;28.25;18.2372;502.11;907.84;2578.06;217.17
14/10/2008;30.43;20.4308;554.647;998.01;2756.74;232.22
13/10/2008;30.37;19.0873;570.887;1003.35;2688.32;225.37
10/10/2008;24.295;16.7716;522.481;899.22;2421.87;205.13
09/10/2008;26.25;18.7893;499.203;909.92;2629.04;221.78
08/10/2008;30.20;18.1737;546.565;984.94;2694.55;226.31
07/10/2008;33.905;19.5612;558.953;996.23;2879.45;240.72
06/10/2008;33.435;19.61;595.912;1056.89;2868.97;241.5
03/10/2008;36.81;22.5657;619.401;1099.23;3113.82;261.43
02/10/2008;35.90;21.5593;637.669;1114.28;3007.51;254.24
01/10/2008;36.42;23.6747;671.59;1161.07;3067.35;257.75
30/09/2008;36.50;22.3703;679.583;1166.36;3038.2;256.05
29/09/2008;36.00;21.0561;657.718;1106.39;3008.19;251.43
26/09/2008;36.79;22.7562;704.791;1213.01;3156.46;265.92
25/09/2008;36.81;23.0787;705.743;1209.18;3207.11;271.01
24/09/2008;35.15;21.9892;697.774;1185.87;3119.83;265.66
23/09/2008;35.61;21.9795;709.191;1188.22;3139.83;267.31
22/09/2008;35.40;22.7904;720.442;1207.09;3181.77;272.35
19/09/2008;36.655;24.0851;753.744;1255.08;3253.52;278.18
18/09/2008;33.35;19.8592;723.676;1206.52;3000.83;256.77
17/09/2008;34.42;19.3707;676.38;1156.39;3018.77;258.04
16/09/2008;35.24;19.312;710.648;1213.59;3088.43;263.54
15/09/2008;36.155;19.8885;689.758;1192.7;3151.17;270.68
12/09/2008;36.715;21.7401;720.263;1251.7;3278.02;280.41
11/09/2008;35.035;21.4714;718.996;1249.05;3222.1;275.66
10/09/2008;34.505;22.214;717.161;1232.04;3242.02;277.35
09/09/2008;35.68;22.4729;707.294;1224.51;3261.07;279.6
08/09/2008;36.76;23.2692;732.861;1267.79;3284.12;281.3
05/09/2008;36.16;20.6897;718.851;1242.31;3185.83;272.24
04/09/2008;37.28;21.4421;718.62;1236.83;3274.82;278.18
03/09/2008;38.43;22.3361;741.907;1274.98;3368.97;285.58
02/09/2008;39.99;22.5755;738.509;1277.58;3416.46;290.08
01/09/2008;40.00;21.0659;#N/A;#N/A;3364.4;287.18
29/08/2008;39.40;21.359;739.497;1282.83;3365.63;288.18
28/08/2008;39.88;21.1196;747.793;1300.68;3359.42;287.21
27/08/2008;39.24;20.0448;732.947;1281.66;3299.15;283.25
26/08/2008;39.09;20.2598;723.508;1271.51;3297.42;282.74
25/08/2008;38.23;20.4454;720.542;1266.84;3280.41;282.15
22/08/2008;38.51;20.6311;737.605;1292.2;3312.41;283.82
21/08/2008;37.87;19.6784;725.249;1277.72;3248.92;278.44
20/08/2008;37.83;20.0546;731.597;1274.54;3295.28;280.76
19/08/2008;36.95;19.8592;730.057;1266.69;3279.75;279.71
18/08/2008;36.97;21.1343;741.969;1278.6;3366.09;286.95
15/08/2008;37.01;21.4616;753.369;1298.2;3367.62;287.25
14/08/2008;37.21;20.8314;754.377;1292.93;3356.84;285.91
13/08/2008;36.64;20.5871;747.69;1285.83;3354.75;284.44
12/08/2008;36.27;21.6766;744.937;1289.59;3436.85;291.84
11/08/2008;36.87;21.8378;751.06;1305.32;3445.66;293.06
08/08/2008;37.60;21.7303;734.298;1296.32;3408.48;289.28
07/08/2008;38.30;20.8705;713.414;1266.07;3397.25;286.89
06/08/2008;37.70;19.9129;725.896;1289.19;3409.02;287.66
05/08/2008;38.68;19.5856;721.041;1284.88;3380.09;285.01
04/08/2008;38.69;18.2568;704.141;1249.02;3289.26;277.59
01/08/2008;39.57;18.3838;716.158;1260.31;3316.61;280.24
31/07/2008;40.34;18.5499;714.524;1267.38;3367.82;283.76
30/07/2008;40.56;18.4278;718.864;1284.26;3367.33;284
29/07/2008;40.61;17.7634;714.551;1263.2;3324.86;279.64
28/07/2008;40.27;17.905;696.112;1234.37;3313.41;278.73
25/07/2008;41.80;18.4669;710.339;1257.76;3351.13;281.76
24/07/2008;42.48;19.3902;702.389;1252.54;3354.58;282.21
23/07/2008;43.50;19.7371;719.188;1282.19;3387.5;286.77
22/07/2008;42.00;18.5939;716.824;1277;3326.24;280.9
21/07/2008;43.76;18.7355;697.634;1260;3333.92;282.36
18/07/2008;42.42;18.589;693.082;1260.68;3321.53;280.69
17/07/2008;40.36;17.7878;696.626;1260.32;3256.09;276.27
16/07/2008;39.85;16.8742;686.747;1245.36;3174.76;268.5
15/07/2008;38.51;16.8254;662.354;1214.91;3142.73;266.51
14/07/2008;38.57;17.6803;664.501;1228.3;3216.24;272.47
11/07/2008;38.41;17.2602;674.947;1239.49;3197.78;270.36
10/07/2008;39.33;18.2079;670.437;1253.39;3283.01;277.95
09/07/2008;40.17;18.5548;663.752;1244.69;3342.48;283.9
08/07/2008;40.25;17.7145;682.722;1273.7;3287.6;278.97
07/07/2008;40.81;18.0956;658.265;1252.31;3332.66;283.17
04/07/2008;38.91;17.7096;#N/A;#N/A;3275.2;279.53
03/07/2008;39.96;18.2861;665.777;1262.9;3330.9;283.08
02/07/2008;40.45;17.6363;672.34;1261.52;3288.52;280.69
01/07/2008;40.85;17.6363;691.589;1284.91;3292.86;283
30/06/2008;40.82;18.4278;689.659;1280;3352.81;289.39
27/06/2008;40.61;18.6134;698.14;1278.38;3340.27;287.34
26/06/2008;40.90;19.0433;698.422;1283.15;3366.35;288.48
25/06/2008;40.91;20.1132;716.302;1321.97;3460.4;296.1
24/06/2008;40.95;19.6491;707.922;1314.29;3404.52;292.54
23/06/2008;41.63;19.6589;719.815;1318;3427.33;294.81
20/06/2008;41.11;20.1425;725.731;1317.93;3426.58;295.08
19/06/2008;42.80;20.4992;737.83;1342.83;3486.71;300.24
18/06/2008;42.36;20.548;730.715;1337.81;3507.97;301.74
17/06/2008;42.27;21.0268;736.571;1350.93;3555.58;306.34
16/06/2008;41.83;20.9926;740.737;1360.14;3532.83;304.9
13/06/2008;42.25;20.8998;733.612;1360.03;3562.67;305.7
12/06/2008;42.09;20.636;719.837;1339.87;3542.59;304.1
11/06/2008;43.15;20.0888;717.884;1335.49;3509.39;301.37
10/06/2008;44.38;20.4845;732.622;1358.44;3574.7;306.61
09/06/2008;44.73;20.338;735.253;1361.76;3597.34;308.71
06/06/2008;43.01;20.4601;740.368;1360.68;3596.7;310.29
05/06/2008;43.34;21.2076;763.266;1404.05;3682.83;316.61
04/06/2008;43.16;21.1538;743.71;1377.2;3699.05;317.07
03/06/2008;43.81;21.2515;739.003;1377.65;3737.34;321.05
02/06/2008;42.80;21.5056;741.017;1385.67;3720.5;318.44
30/05/2008;43.79;22.1895;748.282;1400.38;3777.85;322.12
29/05/2008;43.73;22.1846;745.551;1398.26;3752.24;320.91
28/05/2008;42.31;21.9941;738.459;1390.84;3743.18;320.15
27/05/2008;41.51;21.4372;734.389;1385.35;3711.03;317.19
26/05/2008;41.79;21.4372;#N/A;#N/A;3724.9;318.27
23/05/2008;40.94;21.5056;724.101;1375.93;3725.82;319.02
22/05/2008;42.34;21.9892;733.009;1394.35;3793.03;324.41
21/05/2008;43.95;22.3068;727.106;1390.71;3794.13;323.16
20/05/2008;43.37;22.7172;735.645;1413.4;3822.31;325.97
19/05/2008;42.90;23.108;738.451;1426.63;3882.28;332.87
16/05/2008;41.90;23.0982;741.175;1425.35;3862.91;329.86
15/05/2008;42.70;23.2546;743.382;1423.57;3854.86;328.41
14/05/2008;43.54;23.4011;736.067;1408.66;3857.46;327.2
13/05/2008;43.47;23.2936;736.853;1403.04;3817.07;325.57
12/05/2008;43.15;23.108;733.235;1403.58;3812.69;325.95
09/05/2008;42.51;23.0298;720.05;1388.28;3801.59;324.85
08/05/2008;43.01;23.4695;719.549;1397.68;3855.86;329.28
07/05/2008;43.91;23.7626;716.214;1392.57;3871.78;329.35
06/05/2008;42.97;23.5037;729.786;1418.26;3845.08;326.69
05/05/2008;41.77;24.002;724.349;1407.49;3872.15;328.28
02/05/2008;42.00;24.2609;725.741;1413.9;3877.5;329.21
30/04/2008;42.34;23.3571;716.176;1385.59;3825.02;323.09
29/04/2008;42.90;22.9761;718.926;1390.94;3793.63;320.67
28/04/2008;43.44;23.2155;725.371;1396.37;3814.76;323.62
25/04/2008;42.84;22.7514;721.881;1397.84;3794.39;321.7
24/04/2008;42.51;22.4582;717.073;1388.82;3761.96;317.65
23/04/2008;41.72;23.4988;708.11;1379.93;3763.55;317.41
22/04/2008;41.24;23.8359;703.712;1375.94;3736.12;315.5
21/04/2008;41.59;24.0558;718.005;1388.17;3769.89;316.96
18/04/2008;42.81;24.4173;721.067;1390.33;3808.59;320.69
17/04/2008;41.53;23.5672;707.999;1365.56;3725.23;313.17
